20160119 093200;17.86;17.87;17.85;17.87;9100
20160119 093300;17.87;17.88;17.865;17.88;19064
20160119 093400;17.87;17.88;17.87;17.88;21410
20160119 093500;17.88;17.88;17.87;17.87;300
20160119 093600;17.87;17.88;17.87;17.87;8218
20160119 093700;17.87;17.88;17.87;17.87;1700
20160119 093800;17.87;17.88;17.87;17.88;700
20160119 093900;17.88;17.88;17.87;17.87;400
20160119 094000;17.87;17.875;17.86;17.86;61650
20160119 094100;17.85;17.85;17.85;17.85;500
20160119 094200;17.86;17.865;17.85;17.865;15241
20160119 094300;17.87;17.87;17.87;17.87;16809
20160119 094400;17.865;17.87;17.86;17.87;500
20160119 094500;17.865;17.87;17.86;17.87;2700
20160119 094600;17.87;17.87;17.865;17.865;7700
20160119 094700;17.87;17.87;17.86;17.86;600
20160119 094800;17.87;17.87;17.86;17.865;1000
20160119 094900;17.865;17.87;17.86;17.87;400
20160119 095000;17.865;17.87;17.865;17.87;800
20160119 095100;17.86;17.87;17.86;17.87;5700
20160119 095200;17.865;17.87;17.86;17.87;1000
20160119 095300;17.8685;17.8685;17.86;17.8685;800
20160119 095400;17.87;17.87;17.87;17.87;500
20160119 095500;17.87;17.87;17.86;17.86;11170
20160119 095600;17.87;17.87;17.865;17.87;1354
20160119 095700;17.865;17.865;17.86;17.86;2100
20160119 095800;17.87;17.87;17.87;17.87;1200
20160119 095900;17.865;17.865;17.865;17.865;800
20160119 100000;17.86;17.87;17.86;17.865;20000
20160119 100100;17.865;17.87;17.86;17.8685;6000
20160119 100200;17.865;17.87;17.865;17.87;18500
20160119 100300;17.87;17.87;17.865;17.865;5100
20160119 100400;17.865;17.865;17.86;17.865;6100
20160119 100500;17.865;17.865;17.865;17.865;2600
20160119 100600;17.87;17.87;17.865;17.865;400
20160119 100700;17.86;17.87;17.86;17.87;2900
20160119 100800;17.86;17.87;17.86;17.87;893
20160119 100900;17.865;17.865;17.865;17.865;1100
20160119 101000;17.865;17.865;17.86;17.865;27819
20160119 101100;17.865;17.865;17.86;17.86;2800
20160119 101200;17.87;17.87;17.87;17.87;246
20160119 101300;17.8634;17.8635;17.8634;17.8635;1100
20160119 101400;17.87;17.87;17.87;17.87;100
20160119 101500;17.87;17.87;17.86;17.86;200
20160119 101600;17.865;17.87;17.865;17.87;300
20160119 101700;17.865;17.87;17.865;17.87;200
20160119 101900;17.865;17.87;17.865;17.87;200
20160119 102100;17.865;17.865;17.8646;17.8646;750
20160119 102200;17.865;17.87;17.86;17.8699;44036
20160119 102300;17.861;17.87;17.86;17.87;5159
20160119 102400;17.87;17.87;17.865;17.87;1000
20160119 102500;17.865;17.865;17.865;17.865;400
20160119 102600;17.87;17.87;17.865;17.87;800
20160119 102700;17.865;17.88;17.865;17.88;10509
20160119 102800;17.88;17.885;17.88;17.885;6800
20160119 102900;17.89;17.89;17.89;17.89;200
20160119 103000;17.89;17.89;17.88;17.89;700
20160119 103100;17.885;17.885;17.885;17.885;100
20160119 103200;17.88;17.89;17.88;17.89;1400
20160119 103300;17.89;17.89;17.89;17.89;2200
20160119 103400;17.8801;17.89;17.88;17.89;1800
20160119 103500;17.885;17.885;17.885;17.885;300
20160119 103600;17.89;17.89;17.885;17.89;6000
20160119 103700;17.89;17.89;17.885;17.885;1625
20160119 103800;17.885;17.89;17.885;17.89;800
20160119 103900;17.885;17.89;17.885;17.885;500
20160119 104000;17.89;17.89;17.89;17.89;400
20160119 104100;17.89;17.89;17.885;17.885;300
20160119 104200;17.89;17.89;17.89;17.89;100
20160119 104300;17.88;17.89;17.88;17.885;1200
20160119 104400;17.8899;17.8899;17.885;17.885;600
20160119 104500;17.89;17.89;17.89;17.89;300
20160119 104600;17.885;17.89;17.885;17.89;400
20160119 104700;17.881;17.881;17.881;17.881;595
20160119 104800;17.89;17.89;17.885;17.89;400
20160119 104900;17.88;17.9;17.88;17.9;8720
20160119 105000;17.89;17.895;17.89;17.895;1900
